demo,T,success,ted,ted_norm,sal,sal_norm,jerk,path_len,path_len_norm
demo_15,189,1.0,0.09656211469993271,0.0005136282696804931,50.30869520902211,0.26759944260118146,8.501255709194735,0.8280376765297585,0.00440445572622212
demo_150,349,1.0,0.1731823877698381,0.0004976505395685003,128.6167485765876,0.36958835797870004,5.407439618113474,1.1056413376964533,0.003177130280736935
demo_151,265,1.0,0.18501234722089294,0.0007008043455336854,101.93086146516023,0.3861017479740918,4.034498288079109,0.985273962240813,0.0037320983418212615
demo_152,167,1.0,0.10377927788763974,0.0006251763728171069,59.86411656853082,0.36062720824416156,4.884106683389629,0.7009531991669341,0.004222609633535748
demo_153,235,1.0,0.10748362060590581,0.0004593317119910505,68.19729578325587,0.2914414349711789,4.342384521154257,0.8885613572958304,0.003797270757674489
demo_154,215,1.0,0.18810722730378646,0.0008790057350644227,62.51259918766747,0.29211494947508165,5.320203448880441,0.8497875844849838,0.003970970020957868
demo_155,234,1.0,0.1264150308069252,0.0005425537802872326,82.64211704847894,0.3546871976329568,4.317600423056803,0.8017525140478301,0.0034409979143683695
demo_156,182,1.0,0.11966927676038804,0.000661156225195514,65.37833014709338,0.3612062439065933,5.574634940758492,0.7427878169118414,0.004103800093435588
demo_157,196,1.0,0.0825873959121971,0.00042352510724203644,41.478077481177074,0.21270808964706192,5.736102169614472,0.7835200788693581,0.004018051686509529
demo_158,317,1.0,0.11647288871841692,0.0003685850908810662,116.10632742334546,0.36742508678273883,4.477491669732809,0.968478907068679,0.0030648066679388576
demo_159,261,1.0,0.2445181829406574,0.0009404545497717593,66.51400038444645,0.2558230784017171,5.138109772187359,0.8873273385921645,0.0034127974561237095
demo_16,168,1.0,0.05069428262559552,0.0003035585785963804,45.135480272336316,0.2702723369600977,7.594386404804308,0.923012316661926,0.005527019860251054
demo_160,195,1.0,0.07965108418014288,0.0004105725988667159,63.82981803200771,0.3290196805773593,5.780122512908704,0.8235907967934859,0.004245313385533432
demo_161,215,1.0,0.12274194006582625,0.0005735604675973189,79.825001759727,0.37301402691461216,4.873228096850047,0.8249433653188549,0.003854875538873154
demo_162,160,1.0,0.03695666324943154,0.0002324318443360474,33.99773665129855,0.213822243089928,4.407007441075225,0.7266197731052156,0.004569935679907017
demo_163,173,1.0,0.048908736656035776,0.00028435312009323125,46.97099343751723,0.273087171148356,4.9170927096761865,0.8574803280858887,0.0049853507446854
demo_164,188,1.0,0.006419976120695343,3.433142310532269e-05,71.61437916572181,0.38296459446910064,5.069453546186846,0.8346212169710534,0.004463215064016328
demo_165,203,1.0,0.03280270161867856,0.00016238961197365625,64.01053953038337,0.3168838590613038,4.9243134083281515,0.8160724104217713,0.004039962427830551
demo_166,174,1.0,0.06189219709336472,0.00035775836470153016,57.4762187900543,0.33223247855522714,5.258847760065987,0.7632902689055854,0.004412082479223037
demo_167,158,1.0,0.005439102792105767,3.464396682869915e-05,48.17508461439187,0.30684767270313296,5.093333679953221,0.7852724008972254,0.005001735037561945
demo_168,220,1.0,0.08406459882433615,0.0003838566156362381,70.68171623637988,0.3227475627231958,4.735495702746251,0.8386362528319967,0.0038293892823378847
demo_169,213,1.0,0.11595456006229905,0.0005469554719919767,74.86837452561484,0.3531527100264851,5.497200002081122,0.8521944784963937,0.004019785275926386
demo_17,133,1.0,0.04676880025729067,0.0003543090928582626,41.984432331653025,0.3180638813004017,8.355782190143978,0.7212902901841414,0.0054643203801828895
demo_170,189,1.0,0.09164903802768773,0.00048749488312599854,66.4990050510002,0.3537181119734053,4.6603274060761,0.9461783596662547,0.005032863615246036
demo_171,282,1.0,0.05373641496525491,0.00019123279347065802,82.58545450834134,0.2938984146204318,4.622792901360939,1.004959669895249,0.003576368932011562
demo_172,233,1.0,0.07524481269898464,0.0003243310892197614,88.75008320269336,0.3825434620805748,5.843422814006261,0.9369523113768061,0.004038587549037957
demo_173,199,1.0,0.11199986027107396,0.000565655859954919,74.66609050681832,0.3771014672061531,4.450813006716261,0.8117278356643999,0.004099635533658585
demo_174,221,1.0,0.01912660858364431,8.693912992565596e-05,76.93320774952531,0.3496963988614787,5.05556263623872,0.8538863745121729,0.0038813017023280583
demo_175,228,1.0,0.045663243410745874,0.00020115966260240474,76.38959016486032,0.3365180183474023,6.612708138536483,0.8308258321673551,0.003660025692367203
demo_176,164,1.0,0.07856209432036176,0.00048197603877522555,44.26214405529178,0.2715468960447348,5.182988391396022,0.7610533231164746,0.004669038792125611
demo_177,163,1.0,0.10037923715408438,0.0006196249207042246,55.57609557299256,0.3430623183518059,3.4332157324563104,0.7359354170903569,0.004542811216607142
demo_178,244,1.0,0.07247059351008578,0.00029823289510323367,75.91715192782219,0.31241626307745757,5.254784750290379,0.8809203486891609,0.003625186620120004
demo_179,321,1.0,0.04863396920772416,0.00015198115377413802,115.62972490143383,0.36134289031698075,5.071824156368208,1.171970565782791,0.003662408018071222
demo_18,181,1.0,0.05046781561887851,0.00028037675343821393,69.15924124356057,0.38421800690866986,10.824442608609276,0.945402142023218,0.005252234122351211
demo_180,257,1.0,0.09513692676563265,0.00037162862017825254,95.67461487534446,0.3737289643568143,5.563482253672462,1.1247357374159626,0.004393498974281104
demo_181,170,1.0,0.14599916248024558,0.0008639003697055952,62.16183817219574,0.36782152764612863,5.465984345050901,0.7263209320209201,0.004297756994206627
demo_182,194,1.0,0.005104739866532397,2.6449429360271485e-05,52.60464736440663,0.27256293971195145,6.56052522670701,0.894448036769284,0.004634445786369347
demo_183,248,1.0,0.007417062484488495,3.002859305460929e-05,83.07843418163826,0.33634993595804963,5.249134431482925,0.8156544588278354,0.0033022447725823295
demo_184,298,1.0,0.09158701439010383,0.00030837378582526545,92.72961676144766,0.3122209318567261,5.038395255874911,1.0127478840464075,0.0034099255355097896
demo_185,207,1.0,0.07633581222161957,0.00037056219525058047,73.16804361961943,0.35518467776514284,4.448275721559908,0.8838966337643389,0.004290760358079315
demo_186,197,1.0,0.11977646820323787,0.0006111044296083565,62.35815165351008,0.31815383496688815,5.405506733704622,0.8650239469167054,0.004413387484268905
demo_187,223,1.0,0.07806112987045052,0.0003516267111281555,85.13812697578183,0.3835050764674857,5.661545843391914,0.8953941516357664,0.004033306989350299
demo_188,300,1.0,0.05490509781374504,0.00018362908967807704,111.01725410491005,0.3712951642304684,5.865442129074467,1.1418617274305447,0.003818935543245969
demo_189,210,1.0,0.07874162622995255,0.00037675419248781126,77.10782860946595,0.3689369789926601,5.14954927283768,0.8516174503552492,0.004074724642848082
demo_19,162,1.0,0.03379930380002268,0.00020993356397529616,52.663756935988275,0.32710408034775323,11.359191963476354,0.9775249647534618,0.00607158363200908
demo_190,191,1.0,0.015287708152676072,8.046162185618985e-05,64.34773243088279,0.33867227595201466,4.308180034636845,0.9299642972055144,0.004894548932660603
demo_191,218,1.0,0.02053849612558497,9.464744758334088e-05,53.243928842899784,0.24536372738663495,7.968700161198326,0.9611949710882702,0.004429469912849171
demo_192,152,1.0,0.01626369221940085,0.0001077065709894096,50.445672423642726,0.33407730081882603,4.651840625260016,0.7627817693615448,0.005051534896434072
demo_193,227,1.0,0.05252994018571019,0.0002324333636535849,61.4393362246974,0.271855470020785,6.253423760809733,1.0171507895896341,0.004500667210573603
demo_194,198,1.0,0.23355605173512484,0.0011855637143914966,62.735053848638415,0.3184520499930884,6.769662273734631,0.832945543992464,0.0042281499695048935
demo_195,179,1.0,0.005871412762207017,3.298546495621919e-05,61.54665023648037,0.34576769795775486,5.27709428328174,0.9435755301494348,0.005300986124435027
demo_196,180,1.0,0.08691985845728349,0.00048558580143733796,53.13757437179103,0.2968579573843074,4.484554488504905,0.8271989787989247,0.004621223345245389
demo_197,184,1.0,0.032198013810908595,0.0001759454306607027,64.23023974479706,0.3509849166382353,6.178613901627727,0.7416432942413798,0.00405269559694743
demo_198,215,1.0,0.18441164950675382,0.0008617366799381019,75.70717352096605,0.35377183888301894,5.4555977220412615,0.8930599804146762,0.004173177478573253
demo_199,218,1.0,0.08029096544292268,0.0003700044490457266,76.78097274504154,0.35382936748867067,5.3148847703920765,0.7942106015449626,0.003659956689147293
demo_2,134,1.0,0.11639760031653476,0.0008751699271919907,40.6994227458503,0.3060106973372203,11.07272000224845,0.7723326435830944,0.005807012357767627
demo_20,173,1.0,0.05512322139027947,0.0003204838452923225,66.73118308060518,0.38797199465468124,10.790148613295937,0.8611654788686878,0.005006776039934231
demo_200,322,1.0,0.08540533616789449,0.0002660602372831604,115.54908304377896,0.35996599079058866,11.949443928144191,1.5801255375875582,0.00492250946288959
demo_201,771,1.0,0.11103321390125012,0.00014419897909253264,275.18431541621214,0.3573822278132625,7.22183745789309,2.5769626251622304,0.0033467047080028966
demo_202,330,1.0,0.03802734266522527,0.00011558462816177894,123.26991623577916,0.37468059646133484,7.10715575436528,1.3054556653966132,0.003967950350749584
demo_203,276,1.0,0.1308450755076901,0.0004758002745734185,98.69629317988694,0.35889561156322525,7.9603874385873015,1.0905609747900413,0.003965676271963787
demo_204,375,1.0,0.07863082560262671,0.00021024284920488425,129.6738318569256,0.34672147555327704,8.696690564550329,1.449136894483642,0.0038746975788332676
demo_205,273,1.0,0.27635241856129605,0.0010160015388282944,93.33008885166782,0.34312532666054346,9.267676133571701,0.8710531231368057,0.0032024011880029623
demo_206,264,1.0,0.1729276991962781,0.0006575197688071411,101.37061244478122,0.38543959104479547,10.552198476141665,1.325914612439287,0.005041500427525806
demo_207,185,1.0,0.1527796248377127,0.0008303240480310474,49.329279434880085,0.26809390997217436,7.08955307654798,0.8231659134337053,0.0044737277904005725
demo_208,286,1.0,0.11398792971208954,0.0003999576481125949,101.10957537681192,0.3547704399186383,13.021952825952356,1.1651402646114022,0.0040882114547768494
demo_209,210,1.0,0.1292016841599826,0.0006181898763635531,72.04894086544692,0.3447317744758226,8.631851077627598,0.8445700460950416,0.004041005005239433
demo_21,152,1.0,0.10257817937021722,0.0006793256911934916,36.67204481932918,0.24286122396906742,12.193838028391484,0.9492668821092918,0.006286535643107893
demo_210,415,1.0,0.04871226478420479,0.00011766247532416616,136.33657292263138,0.32931539353292605,8.217367805657432,1.6267814304909733,0.0039294237451472785
demo_211,268,1.0,0.10958771086206769,0.0004104408646519389,74.97349956705574,0.2807996238466507,8.299112309445169,0.9277818625606582,0.003474838436556772
demo_212,571,1.0,0.09744477008789891,0.0001709557369963139,192.07457720479167,0.3369729424645468,9.463014891202334,2.4859889130274704,0.00436138405794293
demo_213,236,1.0,0.03398803455058963,0.0001446299342578282,87.05521272405112,0.37044771371936647,9.271980818252544,1.122686044916029,0.004777387425174591
demo_214,368,1.0,0.13087766453100075,0.00035661488973024727,56.26011000302577,0.1532973024605607,11.726924303768644,2.4122304917939097,0.006572835127503841
demo_215,229,1.0,0.06888304949089313,0.00030211863811795234,56.256720196391484,0.24674000086136616,10.110039964854048,1.1477101497629494,0.005033816446328726
demo_216,170,1.0,0.11878152292192687,0.0007028492480587389,59.98787896499503,0.3549578636981955,10.950794077733914,0.8345065659840338,0.004937908674461739
demo_217,288,1.0,0.18229430836748994,0.0006351718061585015,86.34947877904668,0.3008692640384902,8.879431173292744,1.087302683556529,0.0037885110925314595
demo_218,214,1.0,0.1623971643100371,0.0007624280014555732,82.8949397293196,0.3891781207949277,9.356059657735546,0.9763307287106863,0.004583712341364724
demo_219,207,1.0,0.0617957145178323,0.0002999791966885063,60.858019886428664,0.2954272810020809,9.414760162483388,0.8589685295930247,0.00416975014365546
demo_22,134,1.0,0.16502225344028254,0.0012407688228592672,38.623999031427616,0.29040600775509484,12.599545910751287,0.9099443351668615,0.006841686730577906
demo_220,218,1.0,0.14062517036325012,0.0006480422597384798,94.1400283263464,0.43382501532878526,10.126752528888584,1.0031102788023725,0.004622628012914159
demo_221,462,1.0,0.07887354638867934,0.00017109229151557342,164.11499792959586,0.35599782631148774,7.93166244195441,1.7418032181662868,0.003778315006868301
demo_222,302,1.0,0.2108764311795627,0.000700586150098215,105.76264084335213,0.3513708998118011,6.85605574889949,1.1237349920974273,0.0037333388441774993
demo_223,337,1.0,0.0724236659475436,0.00021554662484387976,126.09061439456512,0.3752696856981105,10.81356730565694,1.5290321046089739,0.004550690787526708
demo_224,329,1.0,0.02909716651379599,8.87108735176707e-05,114.18442691368595,0.3481232527856279,9.896788639059407,1.3235309266591377,0.004035155264204688
demo_225,324,1.0,0.07394085636509702,0.00022891905995386076,122.53486886789389,0.37936491909564674,9.955762237648884,1.5706379384560996,0.004862656156210834
demo_226,775,1.0,0.138187295740744,0.0001785365578045788,258.6420924522894,0.3341629101450767,9.149579291788683,2.9715853520142046,0.0038392575607418666
demo_227,196,1.0,0.13685103336867965,0.0007018001711214341,56.10889528069204,0.2877379245163694,8.543814237604435,0.8344047774657333,0.004278998858798632
demo_228,348,1.0,0.1801996304324908,0.0005193072923126536,64.48724532536491,0.18584220554860204,10.168426376969494,1.4908269552888236,0.004296331283253094
demo_229,329,1.0,0.07531757241022803,0.00022962674515313424,100.1562509270167,0.30535442355797776,10.01815718793679,1.9089359734162776,0.0058199267482203585
demo_23,136,1.0,0.09539455930100472,0.0007066263651926276,55.01313222735728,0.4075046831656095,7.751557718960338,0.785162386400323,0.0058160176770394294
demo_230,565,1.0,0.14761381161128176,0.00026172661633205987,213.29038455881349,0.3781744407071161,9.481541439250218,2.2377780731429073,0.003967691619047708
demo_231,271,1.0,0.0892573469357395,0.00033058276642866484,89.86444840922911,0.3328312904045523,8.975734126014526,1.4500639424323492,0.005370607194193886
demo_232,357,1.0,0.11536508511140732,0.0003240592278410318,113.66216984660454,0.31927575799608016,8.433750504969128,1.7295444477712878,0.0048582709207058644
demo_233,178,1.0,0.09787187144964911,0.000552948426269204,57.04891168403935,0.3223102355030472,8.327149931857099,0.9074611485334898,0.005126899144257005
demo_234,333,1.0,0.0979727875359136,0.000295098757638294,88.21854466538161,0.26571850802825786,7.2995331445314,1.4516511791716395,0.004372443310757951
demo_235,427,1.0,0.06342139474266811,0.00014887651348044159,134.2252397798792,0.3150827224879793,6.5304671635660085,1.7424329640395626,0.004090218225444983
demo_236,213,1.0,0.030984289387283655,0.00014615230843058327,65.22870917424945,0.30768259044457286,7.425074286402384,1.2168778991248241,0.005739990090211434
demo_237,341,1.0,0.10925484500290558,0.0003213377794203105,89.71365560306248,0.26386369295018375,8.297748035889144,1.5467671296336025,0.004549315087157654
demo_238,206,1.0,0.07149547976862662,0.0003487584378957396,64.76340966182865,0.31591907152111537,11.368534072294159,0.965781512823799,0.0047111293308478
demo_239,366,1.0,0.07504399061518521,0.00020559997428817867,88.23699875621645,0.2417452020718259,10.214126612767535,1.6990288902460176,0.004654873671906898
demo_24,148,1.0,0.09410935019242933,0.0006401996611729887,62.594751322933654,0.4258146348498888,9.203982487050853,0.7953131128537353,0.005410293284719288
demo_240,206,1.0,0.12490315730287589,0.0006092836941603702,63.5689072134783,0.3100922303096502,7.4997759968861955,0.9289248242813583,0.004531340606250528
demo_241,307,1.0,0.12226690989642656,0.0003995650650210018,99.22408223037993,0.3242617066352285,7.809532267262916,1.3975336836692558,0.004567103541402797
demo_242,303,1.0,0.22140745439970397,0.0007331372662241853,112.26708185912437,0.37174530416928603,8.682674661088624,1.258245022741919,0.004166374247489798
demo_243,349,1.0,0.09232361516190687,0.0002652977447181232,125.29892221718431,0.36005437418731123,6.7724973382335,1.220177966109619,0.003506258523303503
demo_244,203,1.0,0.18844410838737127,0.0009328916256800558,79.20041363807726,0.3920812556340459,9.012268341066388,1.2333712980015785,0.0061057985049583095
demo_245,284,1.0,0.042779481362116456,0.00015116424509581787,84.59262693492698,0.29891387609514836,6.689940746112566,1.1304885817371717,0.003994659299424635
demo_246,189,1.0,0.0873866742419698,0.0004648227353296266,67.90163449010109,0.36117890686223986,11.385654452718473,0.9754662441382635,0.005188650234777998
demo_247,630,1.0,0.08677601313242445,0.0001379586854251581,218.049100285915,0.34665993686155006,9.013377313100548,2.611225440752908,0.004151391797699377
demo_248,220,1.0,0.11486617710595197,0.0005245030918079998,69.75183190024127,0.31850151552621586,9.242367778772378,0.9832645520948706,0.004489792475319044
demo_249,405,1.0,0.08436471541465919,0.00020882355300658214,143.50092275127218,0.3552003038397826,7.592963658768112,1.2314423885116854,0.003048124724038825
demo_25,137,1.0,0.01201957280755271,8.837921182024051e-05,37.593094378798085,0.27641981160880946,13.190903450868365,0.8752939459550754,0.006435984896728496
demo_250,208,1.0,0.020965040953491495,0.00010128039107966906,73.83654887796959,0.3566983037583072,7.580293743903024,0.9816707232117529,0.004742370643535038
demo_251,283,1.0,0.019709247906582926,6.989095002334371e-05,87.58144900439243,0.3105725141999731,8.955782003502804,1.384822937047888,0.004910719634921588
demo_252,221,1.0,0.022706682819863388,0.00010321219463574268,78.16081842038784,0.35527644736539926,10.057871553224336,1.0232865495108263,0.004651302497776484
demo_253,371,1.0,0.02585289750586328,6.987269596179266e-05,128.39923999640627,0.3470249729632602,7.441197727988844,1.5249871473507672,0.0041215868847318034
demo_254,245,1.0,0.00580716206931575,2.3799844546376023e-05,58.33073763440161,0.2390604001409902,5.690806710019561,0.9629401428898354,0.0039464759954501456
demo_255,391,1.0,0.11523732528420845,0.00029548032124156014,136.09639533838305,0.34896511625226423,6.5901222291013575,1.3906620117774922,0.0035658000301986978
demo_256,226,1.0,0.1473353531102375,0.0006548237916010556,75.10173670744982,0.33378549647755473,7.8690476493977135,1.08627537832119,0.0048278905703164005
demo_257,321,1.0,0.016425155626560467,5.132861133300146e-05,116.53453237022096,0.3641704136569405,6.285473879846167,1.0438787852931088,0.0032621212040409653
demo_258,281,1.0,0.24119179337369437,0.0008613992620489085,98.44009376801554,0.35157176345719837,7.943092027746478,1.1549403703870076,0.004124787037096456
demo_259,396,1.0,0.260785338743065,0.0006602160474507975,124.06282699758651,0.31408310632300385,5.840464518186916,1.2948674549849837,0.0032781454556581866
demo_26,145,1.0,0.010157509922050004,7.053826334756948e-05,49.79397476724331,0.3457914914391897,12.115966676906282,0.857968149740904,0.0059581121509784995
demo_260,266,1.0,0.0383092609510039,0.00014456324887171282,89.49026433908517,0.3376991107135289,6.160646766303282,0.8978073694906162,0.0033879523377004384
demo_261,512,1.0,0.02656281528716004,5.198202600227013e-05,172.0788257414607,0.33674916974845537,5.92548459055579,1.8692376546279084,0.003657999324125065
demo_262,307,1.0,0.02483803799630875,8.11700588114665e-05,65.70943326873953,0.21473671002856057,6.185975334556701,1.1303608840981663,0.0036939898173142687
demo_263,235,1.0,0.0868962751397637,0.0003713516031613833,76.85060457896903,0.3284213870896112,11.340796217555267,1.0269773232930273,0.004388791979884732
demo_264,320,1.0,0.03619448830286261,0.00011346234577699877,96.53249662228535,0.3026097072798914,7.582340532259791,1.1269440020678658,0.0035327398183945635
demo_265,263,1.0,0.015799268365876015,6.030255101479395e-05,92.07923969341677,0.35144747974586554,5.455095942592078,0.9854358580893651,0.0037612055652265844
demo_266,279,1.0,0.04336890984522441,0.00015600327282454824,79.58654274098353,0.2862825278452645,9.039078330681269,1.0594377593488726,0.0038109271919024197
demo_267,343,1.0,0.047231569252670844,0.00013810400366278023,137.0113445037731,0.40061796638530145,6.578532205656741,1.2708109781956232,0.0037158215736714127
demo_268,235,1.0,0.022706475131363264,9.703621851009942e-05,62.29870209897576,0.26623376965374257,5.471821263183642,1.0386028338851927,0.00443847364908202
demo_269,488,1.0,0.21122924516351188,0.00043373561635218043,159.7502493654224,0.3280292594772534,8.356841514648364,1.6919615072663101,0.0034742536083497127
